clave_conceptual,termino_preferido_provisional,variantes,numero_variantes,apariciones,capas,fuentes_distintas,fuentes,tipos_evidencia,definiciones_explicitas,estado_10_3,canonizado,mef_dic_id
enum evolution,Enum Evolution,Enum Evolution,1,5,ENG,5,ENG-021;ENG-030;ENG-031;ENG-044;ENG-062,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
envelope,Envelope,Envelope,1,3,ENG,2,ENG-032;ENG-041,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
environment,Environment,Environment,1,5,ENG,2,ENG-010;ENG-068,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,2,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
environment configuration,Environment Configuration,Environment Configuration; Environment ≠ Configuration,2,3,ENG,2,ENG-049;ENG-068,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
environment detection,Environment Detection,Environment Detection,1,3,ENG,3,ENG-011;ENG-024;ENG-049,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
environment engineering,Environment Engineering,Environment Engineering,1,3,ENG,1,ENG-068,ENCABEZADO;TERMINO_DESTACADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
environment health,Environment Health,Environment Health,1,3,ENG,2,ENG-068;ENG-069,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
environment isolation,Environment Isolation,Environment Isolation,1,3,ENG,3,ENG-045;ENG-050;ENG-068,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
environment variabl,Environment Variables,Environment Variables,1,3,ENG,3,ENG-005;ENG-011;ENG-024,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
erase,Erase,Erase,1,2,ENG,1,ENG-092,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
error,Error,ERROR; Error; Errores; Errors,4,12,ENG,8,ENG-003;ENG-007;ENG-010;ENG-021;ENG-023;ENG-027;ENG-036;ENG-074,CODIGO_INLINE;ENCABEZADO;TABLA_COLUMNA_PRINCIPAL,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
error code,Error Codes,Error Code; Error Codes,2,4,ENG,4,ENG-005;ENG-010;ENG-013;ENG-023,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
error handling,Error Handling,Error Handling,1,17,ENG,17,ENG-008;ENG-023;ENG-030;ENG-031;ENG-037;ENG-038;ENG-042;ENG-043;ENG-045;ENG-047;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-056,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
error namespace,Error Namespace,Error Namespace,1,66,ENG,66,ENG-023;ENG-028;ENG-029;ENG-030;ENG-031;ENG-032;ENG-034;ENG-035;ENG-036;ENG-037;ENG-039;ENG-040;ENG-041;ENG-042;ENG-043;ENG-044;ENG-045;ENG-046;ENG-047;ENG-048;ENG-049;ENG-050;ENG-051;ENG-052;ENG-053;ENG-054;ENG-055;ENG-056;ENG-057;ENG-058;ENG-059;ENG-060;ENG-061;ENG-062;ENG-063;ENG-064;ENG-065;ENG-066;ENG-067;ENG-068;ENG-069;ENG-070;ENG-071;ENG-072;ENG-073;ENG-074;ENG-075;ENG-076;ENG-077;ENG-078;ENG-079;ENG-080;ENG-081;ENG-082;ENG-083;ENG-084;ENG-085;ENG-086;ENG-087;ENG-088;ENG-089;ENG-090;ENG-091;ENG-092;ENG-093;ENG-094,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
error taxonomy,Error Taxonomy,Error Taxonomy,1,6,ENG,6,ENG-018;ENG-019;ENG-020;ENG-021;ENG-022;ENG-027,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
error translation,Error Translation,Error Translation,1,5,ENG,5,ENG-023;ENG-032;ENG-034;ENG-039;ENG-042,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
esta,Esta,Esta,1,2,ENG,2,ENG-014;ENG-035,DEFINICION_EXPLICITA,2,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
esta estructura,Esta estructura,Esta estructura,1,1,ARQ,1,ARQ-004,DEFINICION_EXPLICITA,1,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
esto,Esto,Esto; Estos,2,5,ENG,4,ENG-010;ENG-014;ENG-021;ENG-033,DEFINICION_EXPLICITA,5,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
esto nombr,Estos nombres,Estos nombres,1,2,ENG,2,ENG-001;ENG-011,DEFINICION_EXPLICITA,2,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
estrategia,Estrategias,Estrategias,1,1,ARQ,1,ARQ-012,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
estructura conceptual,Estructura Conceptual,Estructura Conceptual,1,14,ENG,14,ENG-023;ENG-025;ENG-082;ENG-083;ENG-084;ENG-086;ENG-087;ENG-088;ENG-089;ENG-090;ENG-091;ENG-092;ENG-093;ENG-094,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
estructura conceptual de directorio,Estructura Conceptual de Directorios,Estructura Conceptual de Directorios,1,28,ENG,28,ENG-055;ENG-056;ENG-057;ENG-058;ENG-059;ENG-060;ENG-061;ENG-062;ENG-063;ENG-064;ENG-065;ENG-066;ENG-067;ENG-068;ENG-069;ENG-070;ENG-071;ENG-072;ENG-073;ENG-074;ENG-075;ENG-076;ENG-077;ENG-078;ENG-079;ENG-080;ENG-081;ENG-085,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
ethic,Ethics,Ethics,1,4,ENG,4,ENG-088;ENG-092;ENG-093;ENG-094,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
ethic decision,Ethics Decision,Ethics Decision; ethics:decisions,2,3,ENG,1,ENG-084,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event,Events,/Events; Event; Events,3,10,ENG,9,ENG-002;ENG-003;ENG-005;ENG-006;ENG-018;ENG-022;ENG-034;ENG-040;ENG-041,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event bus,Event Bus,Event Bus,1,6,ENG,3,ENG-022;ENG-032;ENG-040,DEFINICION_EXPLICITA;ENCABEZADO;TERMINO_DESTACADO,3,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
event bus integration,Event Bus Integration,Event Bus Integration,1,6,ENG,6,ENG-019;ENG-020;ENG-023;ENG-025;ENG-030;ENG-041,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event identity,Event Identity,Event Identity,1,3,ENG,3,ENG-022;ENG-035;ENG-052,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event immutability,Event Immutability,Event Immutability,1,3,ENG,3,ENG-022;ENG-035;ENG-041,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event integration,Event Integration,Event Integration,1,4,ENG,4,ENG-015;ENG-020;ENG-028;ENG-034,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event loop,Event Loop,Event Loop,1,3,ENG,1,ENG-022,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event naming,Event Naming,Event Naming,1,3,ENG,3,ENG-022;ENG-035;ENG-041,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event ordering,Event Ordering,Event Ordering,1,7,ENG,7,ENG-015;ENG-022;ENG-038;ENG-045;ENG-047;ENG-049;ENG-052,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event payload,Event Payload,Event Payload,1,6,ENG,6,ENG-024;ENG-031;ENG-047;ENG-049;ENG-050;ENG-051,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event replay,Event Replay,Event Replay; event replay,2,4,ENG,3,ENG-022;ENG-024;ENG-031,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event schema,Event Schema,Event Schema,1,3,ENG,3,ENG-021;ENG-022;ENG-062,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event spoofing,Event Spoofing,Event Spoofing,1,3,ENG,1,ENG-024,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event subscriber,event subscribers,Event Subscribers; event subscribers,2,3,ENG,2,ENG-022;ENG-041,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
event version,Event Version,Event Version,1,4,ENG,4,ENG-049;ENG-050;ENG-051;ENG-052,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
eventual consistency,Eventual Consistency,Eventual Consistency,1,7,ENG,7,ENG-022;ENG-030;ENG-037;ENG-042;ENG-049;ENG-053;ENG-078,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
evidence integrity,Evidence Integrity,Evidence Integrity,1,3,ENG,3,ENG-081;ENG-083;ENG-085,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
evidence retention,Evidence Retention,Evidence Retention,1,3,ENG,3,ENG-017;ENG-081;ENG-083,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
evolucion,Evolución,Evolución,1,4,ARQ;ENG,4,ARQ-004;ENG-000;ENG-002;ENG-004,ENCABEZADO,0,CANDIDATO_CON_AUTORIDAD,NO,NO_ASIGNADO
exactly once,Exactly Once,Exactly Once,1,3,ENG,3,ENG-022;ENG-030;ENG-040,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
exactly-once,Exactly-Once,Exactly-Once; exactly-once,2,5,ENG,5,ENG-030;ENG-032;ENG-041;ENG-064;ENG-087,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
exampl,Examples,/examples; Examples,2,3,ENG,3,ENG-006;ENG-044;ENG-062,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
example,Example,Example,1,21,ENG,12,ENG-018;ENG-025;ENG-026;ENG-028;ENG-032;ENG-035;ENG-036;ENG-037;ENG-039;ENG-041;ENG-080;ENG-085,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
excepcion,Excepciones,Excepciones,1,3,ENG,3,ENG-004;ENG-005;ENG-010,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
exception,Exception,Exception; Exceptions,2,6,ENG,3,ENG-023;ENG-025;ENG-042,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,2,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
exception requirement,Exception Requirement,Exception Requirement,1,3,ENG,3,ENG-081;ENG-083;ENG-084,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
exchange integration,Exchange Integration,Exchange Integration,1,3,ENG,3,ENG-088;ENG-090;ENG-092,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
exchange package,Exchange Package,Exchange Package,1,2,ENG,1,ENG-087,CODIGO_INLINE;DEFINICION_EXPLICITA,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
exempted,EXEMPTED,EXEMPTED,1,4,ENG,3,ENG-081;ENG-083;ENG-084,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
exit code,Exit Codes,Exit Codes,1,5,ENG,5,ENG-007;ENG-008;ENG-013;ENG-016;ENG-023,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
expiration policy,Expiration Policy,Expiration Policy,1,3,ENG,3,ENG-040;ENG-041;ENG-050,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
explain output,Explain Output,Explain Output,1,3,ENG,3,ENG-050;ENG-051;ENG-059,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
export,Export,Export,1,2,ENG,2,ENG-043;ENG-094,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
extension,Extension,/extensions; Extension; Extensiones; Extensions,4,7,ENG,5,ENG-001;ENG-003;ENG-006;ENG-029;ENG-060,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
extension point,Extension Point,Extension Point; Extension Points; extension points,3,10,ENG,5,ENG-002;ENG-003;ENG-028;ENG-029;ENG-060,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
extension registration,Extension Registration,Extension Registration,1,4,ENG,4,ENG-019;ENG-020;ENG-028;ENG-060,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
external sharing,External Sharing,External Sharing,1,2,ENG,2,ENG-081;ENG-087,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
external system,External Systems,External System; External Systems,2,3,ENG,3,ENG-009;ENG-061;ENG-092,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
factory,Factory,Factories; Factory,2,5,ENG,3,ENG-005;ENG-019;ENG-035,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
fail closed,Fail Closed,Fail Closed,1,7,ENG,7,ENG-039;ENG-045;ENG-046;ENG-047;ENG-049;ENG-050;ENG-073,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
fail fast,Fail Fast,Fail Fast,1,9,ENG,9,ENG-011;ENG-012;ENG-017;ENG-018;ENG-027;ENG-029;ENG-054;ENG-063;ENG-074,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
fail open,Fail Open,Fail Open,1,8,ENG,7,ENG-024;ENG-039;ENG-045;ENG-049;ENG-050;ENG-073;ENG-074,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
failed,Failed,FAILED; Failed,2,18,ENG,6,ENG-015;ENG-017;ENG-027;ENG-040;ENG-055;ENG-092,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,3,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
failure,Failure,Failure,1,7,ENG,4,ENG-023;ENG-039;ENG-073;ENG-074,CODIGO_INLINE;DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
failure classification,Failure Classification,Failure Classification,1,3,ENG,3,ENG-025;ENG-039;ENG-074,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
failure domain,Failure Domain,Failure Domain,1,4,ENG,4,ENG-027;ENG-039;ENG-068;ENG-073,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
failure propagation,Failure Propagation,Failure Propagation,1,6,ENG,6,ENG-015;ENG-027;ENG-039;ENG-055;ENG-073;ENG-074,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
fallback,Fallback,FALLBACK; Fallback,2,6,ENG,5,ENG-010;ENG-039;ENG-059;ENG-061;ENG-073,CODIGO_INLINE;ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
false negative,False Negative,False Negative,1,2,ENG,1,ENG-091,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
false positive,False Positive,False Positive,1,2,ENG,1,ENG-091,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
fatal,FATAL,FATAL; Fatal,2,3,ENG,2,ENG-010;ENG-023,ENCABEZADO;TABLA_COLUMNA_PRINCIPAL,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
fatal failure,Fatal Failure,Fatal Failure,1,3,ENG,3,ENG-023;ENG-027;ENG-055,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
fault injection,Fault Injection,Fault Injection,1,10,ENG,10,ENG-023;ENG-039;ENG-040;ENG-041;ENG-042;ENG-043;ENG-044;ENG-045;ENG-047;ENG-074,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
feature configuration,Feature Configuration,Feature Configuration; Feature ≠ Configuration,2,3,ENG,2,ENG-049;ENG-050,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
feature flag,Feature Flags,Feature Flag; Feature Flags,2,3,ENG,3,ENG-011;ENG-034;ENG-050,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
feature integration,Feature Integration,Feature Integration,1,6,ENG,6,ENG-051;ENG-052;ENG-053;ENG-054;ENG-055;ENG-067,ENCABEZADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
feature management engineering,Feature Management Engineering,Feature Management Engineering,1,3,ENG,2,ENG-049;ENG-050,ENCABEZADO;TERMINO_DESTACADO,0,CANDIDATO_ENG_REPETIDO,NO,NO_ASIGNADO
federated schema,Federated Schema,Federated Schema,1,2,ENG,1,ENG-088,DEFINICION_EXPLICITA;ENCABEZADO,1,CANDIDATO_ENG_DEFINIDO,NO,NO_ASIGNADO
